market_hash_name,hash
'Souvenir AK-47 | Safari Mesh (Factory New)',66838039663516849333219242908477237779004576238085599408876401627340028622541
'Sticker | MSL (Foil) | Atlanta 2017',16958098382840704724946177521065413574557635039904674033466056496440018013371
'StatTrak™ P90 | Grim (Factory New)',19251357816673720661343326630045899917453998197741041277923397890376848265344
'Sticker | Zeus (Foil) | Atlanta 2017',36831816204124302045736612197701502612578354039737774323428752640259144787131
'Sticker | TaZ (Foil) | Atlanta 2017',55932672253570964164273347907980604783432605119170191795980751846293213577304
'★ StatTrak™ M9 Bayonet | Damascus Steel (Factory New)',26534652946207479324771501731017758148598176729395921590417728166601018168419
'SCAR-20 | Outbreak (Well-Worn)',68184921407726346636913835181032319499081644323497766992825536435126922192277
'G3SG1 | Stinger (Field-Tested)',35529321957801009523468418479301292884876931509969854681731936814944181025826
'Sticker | Kjaerbye | Cluj-Napoca 2015',67053440116016555630350828319575949394185744737847492862949693501120616992785
'Sticker | DeadFox (Foil) | Atlanta 2017',92868270557695391763121663058179223314450912550640895106557377215492369939115
'★ Falchion Knife | Case Hardened (Minimal Wear)',82514581276510962029071707650209203385462563061010717365267136780051562200634
'StatTrak™ P250 | Muertos (Well-Worn)',113059891759667570247661755776355192125459989712011232981828078102618768567588
'M4A4 | Desert Storm (Minimal Wear)',2564115187425242329576620490283408504826005006948339459573143415460308641420
'Sticker | coldzera | Atlanta 2017',69385492776496554018044449024907675773951700788322160876490287807938103823212
'★ StatTrak™ Bayonet | Blue Steel',32592603092617864537218821454559648591800986107017579166394129346618645027069
'Sticker | DeadFox | Atlanta 2017',51354615404781644360118510044211486076308197257550462453523582037658755713852
'Sticker | Astralis (Foil) | Atlanta 2017',104541218311994718949264974333206569005910113144644066073328170335033780176445
'★ StatTrak™ Falchion Knife | Slaughter (Minimal Wear)',110531349195016331239801044424712796861672940072469173880529860742410996672278
'Sticker | FalleN | Atlanta 2017',113792421242679952779349768108968229828199187172710295042002455917386164272920
'Sticker | kioShiMa (Foil) | Atlanta 2017',104464594089949666564632105356898624880411450094566974135038922420959381515531
'Souvenir P250 | Boreal Forest',91216189697609496358130906350294557473728399107524881311483245927325811060269
'Sticker | Fnatic (Holo) | Atlanta 2017',43543286111962285990321802731621129998683681205003982399138155021993979834945
'Sticker | Snax | Atlanta 2017',12806305992164294991207114000628709985535093706264886947047517344830419251879
'Sticker | device | Atlanta 2017',60095198487702012310298445517626131294238503976100536691314326550870396997222
'Sticker | SK Gaming (Holo) | Atlanta 2017',75223081542251874024286427473207931423768926009551436795118646832223033926553
'★ StatTrak™ Karambit | Damascus Steel',30065252111194807644719298153822795571915430483018691687209888504557989014538
'★ StatTrak™ Butterfly Knife | Scorched (Field-Tested)',10558136353353482246409456595993512712662513767610013260977712708851554799987
'★ Huntsman Knife | Boreal Forest (Minimal Wear)',2889433955042973040663361689002688617452434666461076278056275323974509497865
'StatTrak™ MAG-7 | Praetorian (Minimal Wear)',102160194621812097587481578064682449353749701421294032407422912958227334461910
'StatTrak™ M4A1-S | Golden Coil (Well-Worn)',31818015490424475672588795113326199675966660744787392220603893002842115930723
'Sticker | G2 Esports (Holo) | Atlanta 2017',63521019851570496563747478006847199370007321764194511954902718100856246059226
'★ StatTrak™ Falchion Knife | Urban Masked (Battle-Scarred)',105509400876217380078220381521145828639708273992322355707786395092527041073746
'Autograph Capsule | GODSENT | Atlanta 2017',80019842801870532099758229828392659787922728620544998761930975165974474222156
'PP-Bizon | Bamboo Print (Well-Worn)',63392937644297053269809765699300771880536373165673259198002724648511901587537
'StatTrak™ M249 | Nebula Crusader (Well-Worn)',47631096748165789791230751256700485682971239727953306889965891963391951087951
'Sticker | Team Liquid (Holo) | Atlanta 2017',28069122225589481654172541808450579993643775331029167607632187867589190384860
'Sticker | Natus Vincere (Holo) | Atlanta 2017',19309819179728561510971845557655002747396723742898316741644884250911819939287
'Sticker | EliGE (Foil) | Atlanta 2017',89566157614088360214001160643750676026049448544647428725959540273020954079955
'Sticker | dennis (Foil) | Atlanta 2017',3705890120524673848280909649818339064583190471194223571898865294032896614809
'Sticker | Eco Rush',54657036224764566291127075223192570991350499762307192105056200684923695675606
'USP-S | Guardian (Factory New)',50992335502242555667757748911699151780997116458251163151577970287018037436631
'Sticker | Gambit Gaming (Holo) | Atlanta 2017',14307645522300697620655691297821714327503631442434835754465494380417856744677
'Sticker | fer | Atlanta 2017',20901720403147650063544197977990780668357791884520727944200592726564637785838
'Souvenir Nova | Polar Mesh (Field-Tested)',37660609334921975088299583822868635184067868471985123572886956176656279869674
'Sticker | rain (Foil) | Atlanta 2017',110219084207066186760245272519617388789636662765964120880744727969982614146407
'Sticker | device (Foil) | Cluj-Napoca 2015',76881962667873307530635371389353684347754968949829529505177758880927365047229
'Sticker | fox | Atlanta 2017',33709183044524762380483830660285366981143782019647404332761953012546596155888
'Sticker | mousesports (Holo) | Atlanta 2017',94628995052677528603854757351926485760485528597812009890058420601324791621445
'Sticker | Flipsid3 Tactics (Holo) | Atlanta 2017',100394114942485419424644126222186728805382713449612257959508697213265968897632
'Sticker | tarik (Foil) | Atlanta 2017',15616225328391584151791150555596555496642617526893072617022255962920157173927
'Glock-18 | Ironwork (Well-Worn)',98925449709660190052799504281524616109532421036196961296611435106763348035281
'Sticker | Team EnVyUs (Holo) | Atlanta 2017',1732214116849657010007817363001842201041582947438689247116903429464971751445
'★ Karambit | Slaughter (Factory New)',91013598507210412288974895511458375037309835520103685559683832575654281264923
'Sticker | gla1ve (Foil) | Atlanta 2017',109755954448033633362361430375466265311173254404866272972635753022452849737732
'Sticker | Magisk (Foil) | Atlanta 2017',21794064803225912178123803922927643683071775726629501782926099664333948739930
'Sticker | JW (Foil) | Atlanta 2017',105366008109879866472016629704411919430751412109289933679074578634639905950396
'Sticker | byali | Atlanta 2017',22503032726797641211778951424678108030145251087903188338790250981988198166608
'Sticker | Pimp (Foil) | Atlanta 2017',36013183757736069998967052809162488930215415971713550794154776638479951179990
'★ Shadow Daggers | Slaughter (Factory New)',7963652606015116928322897224611529079550182601527555197776990731113260552301
'Souvenir SCAR-20 | Sand Mesh (Field-Tested)',42283217423097490738021563702906147304014536642071838036329645186678850131372
'★ Butterfly Knife | Forest DDPAT (Well-Worn)',87824060587946170060170700421023924657926136102377143290361244295494364780292
'M4A4 | Asiimov (Field-Tested)',84797455352304671875059019428179414304745232217800270816979855384851826829494
'MP9 | Sand Scale (Minimal Wear)',27966152657916114784228043934368367299481749619802393785017605888987382760686
'Five-SeveN | Case Hardened (Field-Tested)',2499677573710388101128723829657207300911327913153407365563719164962127456913
'MAG-7 | Sonar (Field-Tested)',23679269123542514381030718854125596894189088268550977117110601386990428812358
'★ StatTrak™ Flip Knife | Fade (Factory New)',101413206398038625978909465076738006725264473415874286263251817671488859879085
'Galil AR | Black Sand (Well-Worn)',54269307169542309613510734643465521461499247074074547449926245333243696231398
'Autograph Capsule | HellRaisers | Atlanta 2017',44706958450755872493462649480418826681470671124552349026556275865181340861754
'Autograph Capsule | Challengers (Foil) | Atlanta 2017',110310860113690056867065211081751823032100834552948538248369450683411055423025
'Souvenir XM1014 | VariCamo Blue (Minimal Wear)',50039634240593647177774660899384750360438989643163515413278789039647198292012
'Autograph Capsule | Team Liquid | Atlanta 2017',90558604193908850121106614699282764201452426552000172367094868947817041930037
'Sticker | Xyp9x (Foil) | Cluj-Napoca 2015',22975360772347974395840465751539893842554563640328705713009396601832244286375
'Sticker | MSL | Atlanta 2017',59786488867356825105064441054409987396140395840946659907013122997502522270080
'Souvenir PP-Bizon | Sand Dashed (Minimal Wear)',93786463720174353638036148398755891486148968548081731936585472167178120348994
'StatTrak™ M4A1-S | Cyrex (Battle-Scarred)',1452761269396018092345778530966308672118150798133921470203948132414720126036
'★ StatTrak™ Butterfly Knife | Boreal Forest (Well-Worn)',110145631230359168571029172849834180208717736520101696205202046952254889313765
'Souvenir XM1014 | Fallout Warning (Well-Worn)',49551878463196972017256340250411868326162974303591689149950596323241415800318
'StatTrak™ M4A4 | 龍王 (Dragon King) (Well-Worn)',51576907168470779305363257521814105620456656813500053308855022868644078389660
'Souvenir M249 | Gator Mesh (Well-Worn)',80074506345100630115510613291190043375479923451624490444395278479571161093400
'★ Falchion Knife | Boreal Forest',66470757198055615437513664516251865949831115835321049425120147252442959074708
'★ StatTrak™ Gut Knife | Damascus Steel',18795998402048916094527258571411543778130955969686145590798077478422898914226
'Souvenir P90 | Teardown (Factory New)',74813653821869108575623068130277044621093881713314866187640177186752120100930
'★ StatTrak™ Huntsman Knife | Case Hardened (Battle-Scarred)',33515459493777647751285964904243238301315883923577108889653822064775686918601
'★ Butterfly Knife | Boreal Forest',89141033508648284075377942368808085868577105924484597347797396458012219383877
'★ Huntsman Knife | Urban Masked (Well-Worn)',111844855006596703361069551833789815742692161980836082951077583545062620083976
'★ StatTrak™ Gut Knife | Bright Water (Well-Worn)',115784348964626513648215278154919050682330191453046596000389908823533625275281
'MAC-10 | Ultraviolet (Factory New)',25093103290066325563222102801592410572709369347469649839982281868499258235483
'Sticker | TaZ (Foil) | Cluj-Napoca 2015',68433402982904877192655163084114612597113709651000203436760086268980495486762
'★ StatTrak™ M9 Bayonet | Blue Steel (Field-Tested)',75173215305519692158030722426642424247591071596288120020848499605639469314444
'Souvenir SSG 08 | Detour (Factory New)',28760671644794595812578179336146531964472797731969358589489412812670253295951
'StatTrak™ M4A4 | Bullet Rain (Well-Worn)',56740507281368685410371569776860820752969795362538836149735608066722557272443
'Souvenir P2000 | Grassland (Factory New)',27703882173919862803051108431270540955986246174928122830855950491277293114621
'★ Flip Knife | Doppler (Minimal Wear)',8467867427386293334933486045409673521470583693408605931387929698588214913434
'Souvenir R8 Revolver | Amber Fade (Field-Tested)',6652508621816958074329161129671331697014289320047243015925535994995481007226
'★ StatTrak™ Gut Knife | Night (Field-Tested)',114972079601625622828988643069600597299006298699990825489312698409263433482830
'★ StatTrak™ Butterfly Knife | Stained (Well-Worn)',39589869071107387121842856510102159635832700191008263465324308211717970972889
'★ Butterfly Knife | Urban Masked (Well-Worn)',10584377024968736980860196124017360795057899548044734997021634717469536129423
'★ StatTrak™ Flip Knife | Crimson Web (Battle-Scarred)',28586390585587635439880541385432444221030903261747724698420795421583114894041
'★ StatTrak™ Karambit | Ultraviolet (Minimal Wear)',69456498974980443453061441184704141942481780250469190907049521616986146514480
'Souvenir USP-S | Night Ops (Field-Tested)',56072504687631671476131778414540100101267677238634605497858297762245053834456
'Sticker | dennis (Foil) | Cluj-Napoca 2015',29853575080247686856554359248196670664506797195077104107882471630254791516245
'StatTrak™ AUG | Chameleon (Battle-Scarred)',18423536987954342244249596735793211020361738889052777251501278196543673416505
'★ StatTrak™ Karambit | Forest DDPAT',1937926160340601380865333380411141151951391285692279733648259273112848476698
